commune_code;commune;population_2020;departement_code;departement;region_code;region
05173;Upaix;450;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05174;Val-des-Prés;655;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05176;Valserres;262;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05177;Vars;527;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05178;Ventavon;548;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05179;Veynes;3161;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05180;Les Vigneaux;535;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05181;Villar-d'Arêne;322;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05182;Villar-Loubière;40;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05183;Villar-Saint-Pancrace;1471;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
05184;Vitrolles;205;05;Hautes-Alpes;93;Provence-Alpes-Côte d'Azur
06001;Aiglun;89;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06002;Amirat;73;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06003;Andon;589;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06004;Antibes;73798;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06005;Ascros;166;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06006;Aspremont;2144;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06007;Auribeau-sur-Siagne;3245;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06008;Auvare;32;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06009;Bairols;104;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06010;Le Bar-sur-Loup;2976;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06011;Beaulieu-sur-Mer;3721;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06012;Beausoleil;13884;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06013;Belvédère;674;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06014;Bendejun;955;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06015;Berre-les-Alpes;1259;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06016;Beuil;510;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06017;Bézaudun-les-Alpes;242;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06018;Biot;9804;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06019;Blausasc;1514;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06020;La Bollène-Vésubie;579;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06021;Bonson;737;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06022;Bouyon;516;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06023;Breil-sur-Roya;2166;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06024;Briançonnet;222;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06025;Le Broc;1409;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06026;Cabris;1296;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06027;Cagnes-sur-Mer;49902;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06028;Caille;436;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06029;Cannes;74152;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06030;Le Cannet;41612;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06031;Cantaron;1322;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06032;Cap-d'Ail;4658;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06033;Carros;11614;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06034;Castagniers;1596;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06035;Castellar;1059;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06036;Castillon;373;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06037;Caussols;274;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06038;Châteauneuf-Grasse;3364;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06039;Châteauneuf-Villevieille;922;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06040;Châteauneuf-d'Entraunes;53;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06041;Cipières;391;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06042;Clans;614;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06043;Coaraze;837;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06044;La Colle-sur-Loup;7866;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06045;Collongues;87;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06046;Colomars;3397;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06047;Conségudes;103;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06048;Contes;7420;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06049;Courmes;125;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06050;Coursegoules;528;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06051;La Croix-sur-Roudoule;98;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06052;Cuébris;168;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06053;Daluis;146;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06054;Drap;4508;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06055;Duranus;135;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06056;Entraunes;128;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06057;L'Escarène;2507;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06058;Escragnolles;612;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06059;Èze;2252;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06060;Falicon;1978;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06061;Les Ferres;106;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06062;Fontan;352;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06063;Gars;71;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06064;Gattières;4115;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06065;La Gaude;6430;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06066;Gilette;1566;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06067;Gorbio;1468;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06068;Gourdon;387;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06069;Grasse;50677;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06070;Gréolières;596;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06071;Guillaumes;636;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06072;Ilonse;193;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06073;Isola;697;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06074;Lantosque;1313;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06075;Levens;4703;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06076;Lieuche;45;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06077;Lucéram;1285;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06078;Malaussène;308;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06079;Mandelieu-la-Napoule;22168;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06080;Marie;104;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06081;Le Mas;157;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06082;Massoins;103;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06083;Menton;28486;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06084;Mouans-Sartoux;9668;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06085;Mougins;19047;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06086;Moulinet;281;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06087;Les Mujouls;49;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06088;Nice;342637;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06089;Opio;2206;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06090;Pégomas;7909;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06091;Peille;2365;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06092;Peillon;1470;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06093;La Penne;229;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06094;Péone;798;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06095;Peymeinade;8119;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06096;Pierlas;101;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06097;Pierrefeu;315;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06098;Puget-Rostang;131;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06099;Puget-Théniers;1900;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06100;Revest-les-Roches;233;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06101;Rigaud;208;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06102;Rimplas;90;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06103;Roquebillière;1822;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06104;Roquebrune-Cap-Martin;12903;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06105;Roquefort-les-Pins;6695;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06106;Roquestéron;583;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06107;La Roque-en-Provence;77;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06108;La Roquette-sur-Siagne;5393;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06109;La Roquette-sur-Var;923;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06110;Roubion;120;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06111;Roure;200;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06112;Le Rouret;4010;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06113;Sainte-Agnès;1271;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06114;Saint-André-de-la-Roche;5340;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06115;Saint-Antonin;95;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06116;Saint-Auban;227;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06117;Saint-Blaise;1013;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06118;Saint-Cézaire-sur-Siagne;3913;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06119;Saint-Dalmas-le-Selvage;122;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06120;Saint-Étienne-de-Tinée;1551;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06121;Saint-Jean-Cap-Ferrat;1618;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06122;Saint-Jeannet;4099;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06123;Saint-Laurent-du-Var;28645;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06124;Saint-Léger;57;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06125;Saint-Martin-d'Entraunes;131;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06126;Saint-Martin-du-Var;2940;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06127;Saint-Martin-Vésubie;1394;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06128;Saint-Paul-de-Vence;3456;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06129;Saint-Sauveur-sur-Tinée;323;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06130;Saint-Vallier-de-Thiey;3560;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06131;Sallagriffon;47;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06132;Saorge;461;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06133;Sauze;74;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06134;Séranon;506;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06135;Sigale;201;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06136;Sospel;3815;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06137;Spéracèdes;1317;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06138;Théoule-sur-Mer;1476;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06139;Thiéry;107;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06140;Le Tignet;3228;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06141;Toudon;338;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06142;Touët-de-l'Escarène;285;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06143;Touët-sur-Var;673;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06144;La Tour;573;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06145;Tourette-du-Château;128;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06146;Tournefort;164;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06147;Tourrette-Levens;4919;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06148;Tourrettes-sur-Loup;3988;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06149;La Trinité;10083;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06150;La Turbie;3105;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06151;Utelle;853;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06152;Valbonne;13070;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06153;Valdeblore;851;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06154;Valderoure;441;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06155;Vallauris;26618;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06156;Venanson;157;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06157;Vence;18599;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06158;Villars-sur-Var;757;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06159;Villefranche-sur-Mer;5098;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06160;Villeneuve-d'Entraunes;74;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06161;Villeneuve-Loubet;14672;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06162;La Brigue;698;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
06163;Tende;2184;06;Alpes-Maritimes;93;Provence-Alpes-Côte d'Azur
04001;Aiglun;1412;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04004;Allemagne-en-Provence;529;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04005;Allons;149;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04006;Allos;747;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04007;Angles;66;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04008;Annot;1046;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04009;Archail;15;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04012;Aubenas-les-Alpes;101;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04013;Aubignosc;586;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04016;Authon;57;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04017;Auzet;98;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04018;Banon;970;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04019;Barcelonnette;2610;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04020;Barles;136;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04021;Barras;138;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04022;Barrême;439;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04023;Bayons;180;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04024;Beaujeu;133;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04025;Beauvezer;376;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04026;Bellaffaire;148;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04027;Bevons;235;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04028;Beynes;128;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04030;Blieux;61;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04031;Bras-d'Asse;574;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04032;Braux;123;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04033;Ubaye-Serre-Ponçon;730;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04034;La Brillanne;1142;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04035;Brunet;267;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04036;Le Brusquet;957;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04037;Le Caire;68;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04039;Castellane;1547;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04040;Le Castellard-Mélan;64;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04041;Le Castellet;289;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04042;Castellet-lès-Sausses;134;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04043;Val-de-Chalvagne;88;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04045;Céreste;1199;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04046;Le Chaffaut-Saint-Jurson;696;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04047;Champtercier;818;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04049;Château-Arnoux-Saint-Auban;5162;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04050;Châteaufort;29;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04051;Châteauneuf-Miravail;71;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04053;Châteauneuf-Val-Saint-Donat;506;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04054;Châteauredon;72;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04055;Chaudon-Norante;184;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04057;Clamensane;174;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04058;Claret;268;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04059;Clumanc;211;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04061;Colmars;463;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04062;La Condamine-Châtelard;158;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04063;Corbières;1173;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04065;Cruis;643;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04066;Curbans;576;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04067;Curel;57;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04068;Dauphin;824;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04069;Demandolx;135;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04070;Digne-les-Bains;16186;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04072;Draix;118;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04073;Enchastrayes;394;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04074;Entrages;106;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04075;Entrepierres;380;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04076;Entrevaux;869;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04077;Entrevennes;165;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04079;L'Escale;1399;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04081;Esparron-de-Verdon;406;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04084;Estoublon;483;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04085;Faucon-du-Caire;50;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04086;Faucon-de-Barcelonnette;304;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04087;Fontienne;129;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04088;Forcalquier;4966;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04090;Le Fugeret;195;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04091;Ganagobie;91;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04092;La Garde;75;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04093;Gigors;59;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04094;Gréoux-les-Bains;2611;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04095;L'Hospitalet;90;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04096;Jausiers;1129;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04097;La Javie;397;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04099;Lambruisse;98;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04101;Lardiers;119;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04102;Le Lauzet-Ubaye;198;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04104;Limans;364;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04106;Lurs;383;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04107;Majastres;4;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04108;Malijai;1984;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04109;Mallefougasse-Augès;326;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04110;Mallemoisson;1052;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04111;Mane;1358;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04112;Manosque;21868;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04113;Marcoux;482;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04115;Méailles;112;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04116;Les Mées;3700;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04118;Melve;115;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04120;Val d'Oronaye;118;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04121;Mézel;660;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04122;Mirabeau;511;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04123;Mison;1117;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04124;Montagnac-Montpezat;421;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04126;Montclar;414;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04127;Montfort;337;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04128;Montfuron;216;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04129;Montjustin;57;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04130;Montlaux;192;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04132;Montsalier;136;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04133;Moriez;231;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04134;La Motte-du-Caire;558;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04135;Moustiers-Sainte-Marie;701;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04136;La Mure-Argens;330;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04137;Nibles;43;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04138;Niozelles;273;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04139;Noyers-sur-Jabron;516;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04140;Les Omergues;131;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04141;Ongles;371;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04142;Oppedette;50;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04143;Oraison;5917;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04144;La Palud-sur-Verdon;344;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04145;Peipin;1468;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04148;Peyroules;234;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04149;Peyruis;2867;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04150;Piégut;178;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
04151;Pierrerue;479;04;Alpes-de-Haute-Provence;93;Provence-Alpes-Côte d'Azur
